petition_id,abstract_length,label_length,numberOfSignatures
10733,51,13,12
10734,48,12,12
10735,48,12,12
10736,48,9,12
10737,52,13,12
10738,57,12,12
10739,46,12,12
10740,36,9,12
10741,49,12,12
10742,40,9,12
10743,42,12,12
10744,50,11,12
10745,56,8,12
10746,51,11,12
10747,36,12,12
10748,48,11,12
10749,36,12,12
10750,54,15,12
10751,44,6,12
10752,46,11,12
10753,51,10,12
10754,54,12,12
10755,33,11,12
10756,41,13,12
10757,46,12,12
10758,39,6,12
10759,49,11,12
10760,42,11,12
10761,40,11,12
10762,49,14,12
10763,34,12,12
10764,49,13,12
10765,29,8,12
10766,23,6,12
10767,51,9,12
10768,36,9,12
10769,50,16,12
10770,21,10,12
10771,35,9,12
10772,23,7,12
10773,39,11,12
10774,50,11,12
10775,44,9,12
10776,39,11,12
10777,50,8,12
10778,46,10,12
10779,35,7,12
10780,20,13,12
10781,47,14,12
10782,48,15,12
10783,55,14,12
10784,49,13,12
10785,38,12,12
10786,42,10,12
10787,56,12,12
10788,51,9,12
10789,46,11,12
10790,54,11,12
10791,50,12,12
10792,47,11,12
10793,45,11,12
10794,42,7,12
10795,58,8,12
10796,21,8,12
10797,39,8,12
10798,30,15,12
10799,15,4,12
10800,42,10,12
10801,48,11,12
10802,39,11,12
10803,45,10,12
10804,31,11,12
10805,53,12,12
10806,21,12,12
10807,51,15,12
10808,49,13,12
10809,51,15,12
10810,47,10,12
10811,51,14,12
10812,27,11,12
10813,48,10,12
10814,44,12,12
10815,47,11,12
10816,49,13,12
10817,19,15,12
10818,30,10,12
10819,50,12,12
10820,32,8,12
10821,36,4,12
10822,53,12,12
10823,51,13,12
10824,48,12,12
10825,36,8,12
10826,52,10,12
10827,34,12,12
10828,55,9,12
10829,53,11,12
10830,53,12,12
10831,49,10,12
10832,47,12,12
10833,38,10,12
10834,13,14,12
10835,44,12,12
10836,19,10,12
10837,53,6,12
10838,49,14,12
10839,48,12,12
10840,48,14,12
10841,46,8,12
10842,49,13,12
10843,47,12,12
10844,24,11,12
10845,50,11,12
10846,47,7,12
10847,52,13,12
10848,47,10,12
10849,48,10,12
10850,52,15,12
10851,52,10,12
10852,26,4,12
10853,47,11,12
10854,46,15,12
10855,36,14,12
10856,51,9,12
10857,52,6,12
10858,32,13,12
10859,22,14,12
10860,50,12,12
10861,52,13,12
10862,53,10,12
10863,51,12,12
10864,39,16,12
10865,31,7,12
10866,42,8,12
10867,53,12,12
10868,18,9,12
10869,49,12,12
10870,45,13,12
10871,41,14,12
10872,50,15,12
10873,47,11,12
10874,33,11,12
10875,50,14,12
10876,48,11,12
10877,50,11,12
10878,42,12,12
10879,52,14,12
10880,47,14,12
10881,38,12,12
10882,44,10,12
10883,33,10,12
10884,54,11,12
10885,34,12,12
10886,53,12,12
10887,40,13,12
10888,36,11,12
10889,49,13,12
10890,49,9,12
10891,40,11,12
10892,43,7,12
10893,49,12,12
10894,51,11,12
10895,37,11,12
10896,54,16,12
10897,57,10,12
10898,35,9,12
10899,38,11,12
10900,49,8,12
10901,36,14,12
10902,45,8,12
10903,47,12,12
10904,46,11,12
10905,43,7,12
10906,40,9,12
10907,50,14,12
10908,20,13,12
10909,53,13,12
10910,42,9,12
10911,49,10,12
10912,42,12,12
10913,51,11,12
10914,39,10,12
10915,31,9,12
10916,38,10,12
10917,45,9,12
10918,45,13,12
10919,8,12,12
10920,31,14,12
10921,47,7,12
10922,45,10,12
10923,50,12,12
10924,43,11,12
10925,52,16,12
10926,35,9,12
10927,14,12,12
10928,53,12,12
10929,46,10,12
10930,54,13,12
10931,46,11,12
10932,54,6,12
10933,45,12,12
10934,46,14,12
10935,40,15,12
10936,54,15,12
10937,46,10,12
10938,47,6,12
10939,48,12,12
10940,50,11,12
10941,44,12,12
10942,26,6,12
10943,42,12,12
10944,35,15,12
10945,55,10,12
10946,46,7,12
10947,40,14,12
10948,52,14,12
10949,28,15,12
10950,40,12,12
10951,40,8,12
10952,46,14,12
10953,53,4,12
10954,39,14,12
10955,52,14,12
10956,46,11,12
10957,33,11,12
10958,58,15,12
10959,47,10,12
10960,51,11,12
10961,48,12,12
10962,35,7,12
10963,39,8,12
10964,35,14,12
10965,46,5,12
10966,48,9,12
10967,40,11,12
10968,28,10,12
10969,50,8,12
10970,35,10,12
10971,49,12,12
10972,19,14,12
10973,47,11,11
10974,47,14,11
10975,56,11,11
10976,30,11,11
10977,40,11,11
10978,43,11,11
10979,44,13,11
10980,15,7,11
10981,22,11,11
10982,47,15,11
10983,51,8,11
10984,44,14,11
10985,50,8,11
10986,51,12,11
10987,28,9,11
10988,52,13,11
10989,47,11,11
10990,46,12,11
10991,44,13,11
10992,44,7,11
10993,51,15,11
10994,38,12,11
10995,32,12,11
10996,50,7,11
10997,25,13,11
10998,52,12,11
10999,48,14,11
11000,59,5,11
11001,26,11,11
11002,48,7,11
11003,34,12,11
11004,49,14,11
11005,49,13,11
11006,47,13,11
11007,53,15,11
11008,33,14,11
11009,47,15,11
11010,32,13,11
11011,43,8,11
11012,49,14,11
11013,53,14,11
11014,52,13,11
11015,45,11,11
11016,47,5,11
11017,39,7,11
11018,15,11,11
11019,34,12,11
11020,41,12,11
11021,41,7,11
11022,51,8,11
11023,52,14,11
11024,17,12,11
11025,41,11,11
11026,60,15,11
11027,40,11,11
11028,16,3,11
11029,27,15,11
11030,39,12,11
11031,48,14,11
11032,48,14,11
11033,16,12,11
11034,40,9,11
11035,49,12,11
11036,48,10,11
11037,47,11,11
11038,15,14,11
11039,44,11,11
11040,47,13,11
11041,40,11,11
11042,57,15,11
11043,23,8,11
11044,49,12,11
11045,53,11,11
11046,46,12,11
11047,45,9,11
11048,50,12,11
11049,43,12,11
11050,37,12,11
11051,48,13,11
11052,49,9,11
11053,37,5,11
11054,33,13,11
11055,38,7,11
11056,30,4,11
11057,45,11,11
11058,30,12,11
11059,44,4,11
11060,50,12,11
11061,21,10,11
11062,35,10,11
11063,31,13,11
11064,50,9,11
11065,44,14,11
11066,42,14,11
11067,37,11,11
11068,35,11,11
11069,49,10,11
11070,20,14,11
11071,49,9,11
11072,54,15,11
11073,45,11,11
11074,41,9,11
11075,31,10,11
11076,22,11,11
11077,51,10,11
11078,46,12,11
11079,49,10,11
11080,25,11,11
11081,34,11,11
11082,56,16,11
11083,34,8,11
11084,53,14,11
11085,44,13,11
11086,47,15,11
11087,43,10,11
11088,30,11,11
11089,38,7,11
11090,33,10,11
11091,54,15,11
11092,36,12,11
11093,43,9,11
11094,52,14,11
11095,35,10,11
11096,33,9,11
11097,52,12,11
11098,52,12,11
11099,48,12,11
11100,45,13,11
11101,43,15,11
11102,59,9,11
11103,52,13,11
11104,38,9,11
11105,47,12,11
11106,49,12,11
11107,43,8,11
11108,53,10,11
11109,52,15,11
11110,49,9,11
11111,41,13,11
11112,38,11,11
11113,45,11,11
11114,56,13,11
11115,51,12,11
11116,7,10,11
11117,48,11,11
11118,28,7,11
11119,31,8,11
11120,45,7,11
11121,49,11,11
11122,38,5,11
11123,27,13,11
11124,52,13,11
11125,52,13,11
11126,36,11,11
11127,47,12,11
11128,47,10,11
11129,44,11,11
11130,48,13,11
11131,48,13,11
11132,49,11,11
11133,42,11,11
11134,39,10,11
11135,51,10,11
11136,54,4,11
11137,52,12,11
11138,42,13,11
11139,27,10,11
11140,47,10,11
11141,50,9,11
11142,30,13,11
11143,30,7,11
11144,42,10,11
11145,50,10,11
11146,45,9,11
11147,42,13,11
11148,41,11,11
11149,40,12,11
11150,46,14,11
11151,52,16,11
11152,50,6,11
11153,29,7,11
11154,49,14,11
11155,40,12,11
11156,41,12,11
11157,40,14,11
11158,51,14,11
11159,45,12,11
11160,55,12,11
11161,41,12,11
11162,48,9,11
11163,34,16,11
11164,55,13,11
11165,45,15,11
11166,53,10,11
11167,49,11,11
11168,47,9,11
11169,42,9,11
11170,20,12,11
11171,45,10,11
11172,42,11,11
11173,47,10,11
11174,34,10,11
11175,56,9,11
11176,56,10,11
11177,49,9,11
11178,14,10,11
11179,47,11,11
11180,51,12,11
11181,59,15,11
11182,38,11,11
11183,51,11,11
11184,49,11,11
11185,50,13,11
11186,42,12,11
11187,44,11,11
11188,35,9,11
11189,44,9,11
11190,46,12,11
11191,40,6,11
11192,51,16,11
11193,45,11,11
11194,53,9,11
11195,45,13,11
11196,51,17,11
11197,9,11,11
11198,47,10,11
11199,49,11,11
11200,48,13,11
11201,58,11,11
11202,45,10,11
11203,45,15,11
11204,53,9,11
11205,37,11,11
11206,44,9,11
11207,57,10,11
11208,54,12,11
11209,47,12,11
11210,55,11,11
11211,48,9,11
11212,50,10,11
11213,50,10,11
11214,45,10,11
11215,47,10,11
11216,16,11,11
11217,50,11,11
11218,46,12,11
11219,43,13,11
11220,35,15,11
11221,57,6,11
11222,49,13,11
11223,52,10,11
11224,47,12,11
11225,44,14,11
11226,51,13,11
11227,55,13,11
11228,19,12,11
11229,55,16,11
11230,55,14,11
11231,39,10,11
11232,47,11,11
11233,42,8,11
11234,40,14,11
11235,42,13,11
11236,47,10,11
11237,45,12,11
11238,41,10,11
11239,45,11,11
11240,51,12,11
11241,50,15,11
11242,59,15,11
11243,45,11,11
11244,30,5,11
11245,39,12,11
11246,55,14,10
11247,33,11,10
11248,44,9,10
11249,40,8,10
11250,45,7,10
11251,52,13,10
11252,47,13,10
11253,31,8,10
11254,46,9,10
11255,50,10,10
11256,26,7,10
11257,40,13,10
11258,15,11,10
11259,51,14,10
11260,39,6,10
11261,50,8,10
11262,42,7,10
11263,52,12,10
11264,49,11,10
11265,46,10,10
11266,54,13,10
11267,51,7,10
11268,52,13,10
11269,52,12,10
11270,55,12,10
11271,57,13,10
11272,52,13,10
11273,49,12,10
11274,53,15,10
11275,53,14,10
11276,6,11,10
11277,45,6,10
11278,46,13,10
11279,51,12,10
11280,53,10,10
11281,44,11,10
11282,47,11,10
11283,37,14,10
11284,49,8,10
11285,49,9,10
11286,49,13,10
11287,43,13,10
11288,50,11,10
11289,51,11,10
11290,49,11,10
11291,31,5,10
11292,47,11,10
11293,36,10,10
11294,51,12,10
11295,48,11,10
11296,40,11,10
11297,51,14,10
11298,51,11,10
11299,52,9,10
11300,54,13,10
11301,40,11,10
11302,51,8,10
11303,39,12,10
11304,57,14,10
11305,28,11,10
11306,50,13,10
11307,41,11,10
11308,48,12,10
11309,46,11,10
11310,22,9,10
11311,47,6,10
11312,50,13,10
11313,34,9,10
11314,49,14,10
11315,56,16,10
11316,49,6,10
11317,17,11,10
11318,64,14,10
11319,50,8,10
11320,34,7,10
11321,52,11,10
11322,60,13,10
11323,46,7,10
11324,30,8,10
11325,38,11,10
11326,56,13,10
11327,33,12,10
11328,44,12,10
11329,52,13,10
11330,30,8,10
11331,47,7,10
11332,57,7,10
11333,31,6,10
11334,23,14,10
11335,21,13,10
11336,12,11,10
11337,29,7,10
11338,45,10,10
11339,50,10,10
11340,51,12,10
11341,49,10,10
11342,48,13,10
11343,51,11,10
11344,19,8,10
11345,33,7,10
11346,31,8,10
11347,35,10,10
11348,51,11,10
11349,46,12,10
11350,49,7,10
11351,33,11,10
11352,36,11,10
11353,46,14,10
11354,51,11,10
11355,49,15,10
11356,42,13,10
11357,47,10,10
11358,43,8,10
11359,33,9,10
11360,53,18,10
11361,52,12,10
11362,42,13,10
11363,22,12,10
11364,50,15,10
11365,52,14,10
11366,48,12,10
11367,47,12,10
11368,67,11,10
11369,51,11,10
11370,50,14,10
11371,55,9,10
11372,31,8,10
11373,23,15,10
11374,43,12,10
11375,56,16,10
11376,37,8,10
11377,47,13,10
11378,54,11,10
11379,33,7,10
11380,47,8,10
11381,49,10,10
11382,52,12,10
11383,33,7,10
11384,46,12,10
11385,61,10,10
11386,56,11,10
11387,50,12,10
11388,53,12,10
11389,54,12,10
11390,54,7,10
11391,45,9,10
11392,25,8,10
11393,50,5,10
11394,54,10,10
11395,43,12,10
11396,45,13,10
11397,49,7,10
11398,45,10,10
11399,47,6,10
11400,38,13,10
11401,44,8,10
11402,35,10,10
11403,39,13,10
11404,50,10,10
11405,33,7,10
11406,32,15,10
11407,24,12,10
11408,51,14,10
11409,19,5,10
11410,49,4,10
11411,22,11,10
11412,28,9,10
11413,41,13,10
11414,50,6,10
11415,46,12,10
11416,24,15,10
11417,53,16,10
11418,50,11,10
11419,27,12,10
11420,40,11,10
11421,37,12,10
11422,44,13,10
11423,50,15,10
11424,55,12,10
11425,45,12,10
11426,30,11,10
11427,44,11,10
11428,58,9,10
11429,36,14,10
11430,46,6,10
11431,29,7,10
11432,50,11,10
11433,51,14,10
11434,48,5,10
11435,56,9,10
11436,19,15,10
11437,21,11,10
11438,48,14,10
11439,51,13,10
11440,45,11,10
11441,42,14,10
11442,49,13,10
11443,29,10,10
11444,51,11,10
11445,49,13,10
11446,47,13,10
11447,52,12,10
11448,29,3,10
11449,31,12,10
11450,42,10,10
11451,44,13,10
11452,54,12,10
11453,42,12,10
11454,46,11,10
11455,49,11,10
11456,54,10,10
11457,58,11,10
11458,46,14,10
11459,52,7,10
11460,44,13,10
11461,46,13,10
11462,46,10,10
11463,50,10,10
11464,51,12,10
11465,49,8,10
11466,50,10,10
11467,51,14,10
11468,51,11,10
11469,44,15,10
11470,30,11,10
11471,41,7,10
11472,48,13,10
11473,56,12,10
11474,51,8,10
11475,48,10,10
11476,47,13,10
11477,51,9,10
11478,48,14,10
11479,49,11,10
11480,57,13,10
11481,44,13,10
11482,53,7,10
11483,42,12,10
11484,40,12,10
11485,50,12,10
11486,52,14,10
11487,39,5,10
11488,54,13,10
11489,50,14,10
11490,23,13,10
11491,50,6,10
11492,45,7,10
11493,22,12,10
11494,44,12,10
11495,50,14,10
11496,44,13,10
11497,45,12,10
11498,48,8,10
11499,26,14,10
11500,41,6,10
11501,48,12,10
11502,47,11,10
11503,47,13,10
11504,34,14,10
11505,48,14,10
11506,41,7,10
11507,55,7,10
11508,51,13,10
11509,24,7,10
11510,16,12,10
11511,48,16,10
11512,30,11,10
11513,13,8,10
11514,57,10,10
11515,53,11,10
11516,49,10,10
11517,45,9,10
11518,29,9,10
11519,37,9,10
11520,46,10,10
11521,53,17,10
11522,42,11,10
11523,47,13,10
11524,45,15,10
11525,17,11,10
11526,26,11,10
11527,41,7,10
11528,53,8,10
11529,14,14,10
11530,48,10,10
11531,27,9,10
11532,44,11,10
11533,40,6,10
11534,27,8,10
11535,27,7,10
11536,65,11,9
11537,52,14,9
11538,45,11,9
11539,48,9,9
11540,5,3,9
11541,23,12,9
11542,40,13,9
11543,51,17,9
11544,34,11,9
11545,31,9,9
11546,46,12,9
11547,32,11,9
11548,47,13,9
11549,47,15,9
11550,43,13,9
11551,47,10,9
11552,40,11,9
11553,44,12,9
11554,43,9,9
11555,45,12,9
11556,51,12,9
11557,30,14,9
11558,21,10,9
11559,50,12,9
11560,49,7,9
11561,41,13,9
11562,46,15,9
11563,50,16,9
11564,47,12,9
11565,46,6,9
11566,55,13,9
11567,57,14,9
11568,44,9,9
11569,42,9,9
11570,42,14,9
11571,47,11,9
11572,42,8,9
11573,39,5,9
11574,40,4,9
11575,31,8,9
11576,52,8,9
11577,18,7,9
11578,45,14,9
11579,49,16,9
11580,46,12,9
11581,33,7,9
11582,39,11,9
11583,30,10,9
11584,46,9,9
11585,50,11,9
11586,64,19,9
11587,42,9,9
11588,50,13,9
11589,49,10,9
11590,50,10,9
11591,57,12,9
11592,53,13,9
11593,49,14,9
11594,8,7,9
11595,43,15,9
11596,4,13,9
11597,22,14,9
11598,50,12,9
11599,55,13,9
11600,57,13,9
11601,43,12,9
11602,43,12,9
11603,48,10,9
11604,42,11,9
11605,48,16,9
11606,51,14,9
11607,34,14,9
11608,28,10,9
11609,48,9,9
11610,46,11,9
11611,53,10,9
11612,52,14,9
11613,49,11,9
11614,46,15,9
11615,19,9,9
11616,46,12,9
11617,41,12,9
11618,46,11,9
11619,41,11,9
11620,51,14,9
11621,24,12,9
11622,40,12,9
11623,47,10,9
11624,58,17,9
11625,54,14,9
11626,62,7,9
11627,60,12,9
11628,44,15,9
11629,34,5,9
11630,49,10,9
11631,56,9,9
11632,11,3,9
11633,56,13,9
11634,46,10,9
11635,54,10,9
11636,45,11,9
11637,48,13,9
11638,43,10,9
11639,40,9,9
11640,44,10,9
11641,30,11,9
11642,47,14,9
11643,53,10,9
11644,40,8,9
11645,57,10,9
11646,43,5,9
11647,35,11,9
11648,46,16,9
11649,44,15,9
11650,40,9,9
11651,54,14,9
11652,43,12,9
11653,43,11,9
11654,40,10,9
11655,39,11,9
11656,9,7,9
11657,49,9,9
11658,51,12,9
11659,48,11,9
11660,36,8,9
11661,47,13,9
11662,56,7,9
11663,39,10,9
11664,43,9,9
11665,41,8,9
11666,40,10,9
11667,44,5,9
11668,50,4,9
11669,45,11,9
11670,46,4,9
11671,47,13,9
11672,48,7,9
11673,63,14,9
11674,49,13,9
11675,51,16,9
11676,45,14,9
11677,38,14,9
11678,51,10,9
11679,52,14,9
11680,50,9,9
11681,50,12,9
11682,21,12,9
11683,49,10,9
11684,47,11,9
11685,57,12,9
11686,49,5,9
11687,49,10,9
11688,22,6,9
11689,50,11,9
11690,12,8,9
11691,38,14,9
11692,46,14,9
11693,43,12,9
11694,45,10,9
11695,52,12,9
11696,50,12,9
11697,44,12,9
11698,56,14,9
11699,46,12,9
11700,36,12,9
11701,39,11,9
11702,31,15,9
11703,51,13,9
11704,48,4,9
11705,34,10,9
11706,40,9,9
11707,44,11,9
11708,12,14,9
11709,49,4,9
11710,45,12,9
11711,33,13,9
11712,59,16,9
11713,37,9,9
11714,34,12,9
11715,53,16,9
11716,35,12,9
11717,51,14,9
11718,26,8,9
11719,49,8,9
11720,35,13,9
11721,35,11,9
11722,50,10,9
11723,53,15,9
11724,49,15,9
11725,51,13,9
11726,34,8,9
11727,29,15,9
11728,30,12,9
11729,48,11,9
11730,32,13,9
11731,51,14,9
11732,15,3,9
11733,57,15,9
11734,54,15,9
11735,49,13,9
11736,58,13,9
11737,51,16,9
11738,55,9,9
11739,50,14,9
11740,45,14,9
11741,51,10,9
11742,31,6,9
11743,44,11,9
11744,53,8,9
11745,44,13,9
11746,48,10,9
11747,47,12,9
11748,36,12,9
11749,43,6,9
11750,25,15,9
11751,40,13,9
11752,27,14,9
11753,18,17,9
11754,42,10,9
11755,51,12,9
11756,46,12,9
11757,51,9,9
11758,34,14,9
11759,36,12,9
11760,32,7,9
11761,44,10,9
11762,55,14,9
11763,38,9,9
11764,50,14,9
11765,26,12,9
11766,49,14,9
11767,52,16,9
11768,61,12,9
11769,56,6,9
11770,51,16,9
11771,29,12,9
11772,53,9,9
11773,53,13,9
11774,32,17,9
11775,52,14,9
11776,21,13,9
11777,50,6,9
11778,41,11,9
11779,45,10,9
11780,53,14,9
11781,56,12,9
11782,49,9,9
11783,33,11,9
11784,48,8,9
11785,50,14,9
11786,52,11,9
11787,41,8,9
11788,47,10,9
11789,56,18,9
11790,42,13,9
11791,50,11,9
11792,27,13,9
11793,43,10,9
11794,45,12,9
11795,46,8,9
11796,47,10,9
11797,52,14,9
11798,44,10,9
11799,47,2,9
11800,47,14,9
11801,45,16,9
11802,44,11,9
11803,48,16,9
11804,37,7,9
11805,47,12,9
11806,56,8,9
11807,47,10,9
11808,37,12,9
11809,48,6,9
11810,38,14,9
11811,47,13,9
11812,45,11,9
11813,38,8,9
11814,43,14,9
11815,20,11,9
11816,36,12,9
11817,39,8,9
11818,43,12,9
11819,26,14,9
11820,45,11,9
11821,7,12,9
11822,47,13,9
11823,48,11,9
11824,55,12,9
11825,35,13,9
11826,47,8,9
11827,26,14,9
11828,47,5,9
11829,50,11,9
11830,52,10,9
11831,42,13,9
11832,50,11,9
11833,50,11,8
11834,38,14,8
11835,50,7,8
11836,52,13,8
11837,44,15,8
11838,43,12,8
11839,41,13,8
11840,50,14,8
11841,52,15,8
11842,43,11,8
11843,51,11,8
11844,61,7,8
11845,53,14,8
11846,49,10,8
11847,27,12,8
11848,40,9,8
11849,50,16,8
11850,5,16,8
11851,37,15,8
11852,49,14,8
11853,30,9,8
11854,56,11,8
11855,55,13,8
11856,43,12,8
11857,44,13,8
11858,36,14,8
11859,54,12,8
11860,31,10,8
11861,35,9,8
11862,43,11,8
11863,48,9,8
11864,47,12,8
11865,4,6,8
11866,31,12,8
11867,54,12,8
11868,55,13,8
11869,35,13,8
11870,17,13,8
11871,59,12,8
11872,45,13,8
11873,37,7,8
11874,43,13,8
11875,52,9,8
11876,37,11,8
11877,45,12,8
11878,46,11,8
11879,35,14,8
11880,50,13,8
11881,47,12,8
11882,27,12,8
11883,53,8,8
11884,52,13,8
11885,45,11,8
11886,5,3,8
11887,42,8,8
11888,6,6,8
11889,11,11,8
11890,31,10,8
11891,49,12,8
11892,44,12,8
11893,43,14,8
11894,38,11,8
11895,17,14,8
11896,46,8,8
11897,49,12,8
11898,50,6,8
11899,49,13,8
11900,47,9,8
11901,42,12,8
11902,34,10,8
11903,49,15,8
11904,44,12,8
11905,32,7,8
11906,51,11,8
11907,53,11,8
11908,47,11,8
11909,41,13,8
11910,27,4,8
11911,51,14,8
11912,33,9,8
11913,48,10,8
11914,43,7,8
11915,51,9,8
11916,47,8,8
11917,54,13,8
11918,46,13,8
11919,51,11,8
11920,56,10,8
11921,47,8,8
11922,46,10,8
11923,50,14,8
11924,40,11,8
11925,50,11,8
11926,50,11,8
11927,49,13,8
11928,51,13,8
11929,47,3,8
11930,34,8,8
11931,50,11,8
11932,47,12,8
11933,48,10,8
11934,48,11,8
11935,50,7,8
11936,48,12,8
11937,49,11,8
11938,44,4,8
11939,48,10,8
11940,45,10,8
11941,39,9,8
11942,51,12,8
11943,42,9,8
11944,46,12,8
11945,48,8,8
11946,57,8,8
11947,52,11,8
11948,48,15,8
11949,40,6,8
11950,53,10,8
11951,44,12,8
11952,45,12,8
11953,39,14,8
11954,47,8,8
11955,54,12,8
11956,48,6,8
11957,52,11,8
11958,48,11,8
11959,54,12,8
11960,41,14,8
11961,34,7,8
11962,51,13,8
11963,15,10,8
11964,44,8,8
11965,44,14,8
11966,52,13,8
11967,26,8,8
11968,53,9,8
11969,46,15,8
11970,32,8,8
11971,46,9,8
11972,60,12,8
11973,49,10,8
11974,6,9,8
11975,36,12,8
11976,41,10,8
11977,41,7,8
11978,37,11,8
11979,53,12,8
11980,50,12,8
11981,51,12,8
11982,43,11,8
11983,24,10,8
11984,44,11,8
11985,43,10,8
11986,43,10,8
11987,54,11,8
11988,35,4,8
11989,53,11,8
11990,54,10,8
11991,51,15,8
11992,22,15,8
11993,4,8,8
11994,45,15,8
11995,53,14,8
11996,45,11,8
11997,18,9,8
11998,41,13,8
11999,40,11,8
12000,37,12,8
12001,44,10,8
12002,51,11,8
12003,51,14,8
12004,29,13,8
12005,51,17,8
12006,53,14,8
12007,50,5,8
12008,41,6,8
12009,51,15,8
12010,30,12,8
12011,39,9,8
12012,51,13,8
12013,22,14,8
12014,54,16,8
12015,45,11,8
12016,32,10,8
12017,57,12,8
12018,42,13,8
12019,38,5,8
12020,39,14,8
12021,55,6,8
12022,45,7,8
12023,53,14,8
12024,48,12,8
12025,51,13,8
12026,49,9,8
12027,50,4,8
12028,31,7,8
12029,31,6,8
12030,42,12,8
12031,29,5,8
12032,29,14,8
12033,52,4,8
12034,38,6,8
12035,57,16,8
12036,51,13,8
12037,25,11,8
12038,23,8,8
12039,52,12,8
12040,49,11,8
12041,47,10,8
12042,49,10,8
12043,39,11,8
12044,50,7,8
12045,49,7,8
12046,50,10,8
12047,46,11,8
12048,46,14,8
12049,48,13,8
12050,45,12,8
12051,41,6,8
12052,61,10,8
12053,40,14,8
12054,41,11,8
12055,13,11,8
12056,51,12,8
12057,51,11,8
12058,54,13,8
12059,39,9,8
12060,40,11,8
12061,41,8,8
12062,48,13,8
12063,57,8,8
12064,21,12,8
12065,63,10,8
12066,46,6,8
12067,51,13,8
12068,34,10,8
12069,57,13,8
12070,31,9,8
12071,50,12,8
12072,45,13,8
12073,50,16,8
12074,50,11,8
12075,27,13,8
12076,50,6,8
12077,49,10,8
12078,47,10,8
12079,51,13,8
12080,43,11,8
12081,15,12,8
12082,55,16,8
12083,55,16,8
12084,49,13,8
12085,51,14,8
12086,31,11,8
12087,56,14,8
12088,42,11,8
12089,52,11,7
12090,45,9,7
12091,42,9,7
12092,51,2,7
12093,58,16,7
12094,15,12,7
12095,19,9,7
12096,21,5,7
12097,45,14,7
12098,51,12,7
12099,22,8,7
12100,27,10,7
12101,41,8,7
12102,45,10,7
12103,47,8,7
12104,52,10,7
12105,30,13,7
12106,49,10,7
12107,55,8,7
12108,46,11,7
12109,50,9,7
12110,35,8,7
12111,48,11,7
12112,52,10,7
12113,51,11,7
12114,39,9,7
12115,58,3,7
12116,47,9,7
12117,48,10,7
12118,46,12,7
12119,48,10,7
12120,50,11,7
12121,20,4,7
12122,58,12,7
12123,34,12,7
12124,31,12,7
12125,12,8,7
12126,49,7,7
12127,47,12,7
12128,44,12,7
12129,29,11,7
12130,28,11,7
12131,30,12,7
12132,35,11,7
12133,22,11,7
12134,13,6,7
12135,47,10,7
12136,55,9,7
12137,51,12,7
12138,51,14,7
12139,51,5,7
12140,40,13,7
12141,53,15,7
12142,41,10,7
12143,17,6,7
12144,49,8,7
12145,54,11,7
12146,48,12,7
12147,45,10,7
12148,50,13,7
12149,56,11,7
12150,35,8,7
12151,46,14,7
12152,16,9,7
12153,55,9,7
12154,43,12,7
12155,23,12,7
12156,54,11,7
12157,34,10,7
12158,41,14,7
12159,13,10,7
12160,60,11,7
12161,59,11,7
12162,22,15,7
12163,48,12,7
12164,47,14,7
12165,45,6,7
12166,37,11,7
12167,47,12,7
12168,48,14,7
12169,52,16,7
12170,43,13,7
12171,54,15,7
12172,45,10,7
12173,52,15,7
12174,49,12,7
12175,52,10,7
12176,45,11,7
12177,48,15,7
12178,52,14,7
12179,51,13,7
12180,51,13,7
12181,21,9,7
12182,51,12,7
12183,41,12,7
12184,40,11,7
12185,54,13,7
12186,46,10,7
12187,39,12,7
12188,30,6,7
12189,23,10,7
12190,55,10,7
12191,34,9,7
12192,40,9,7
12193,27,14,7
12194,33,15,7
12195,40,10,7
12196,54,7,7
12197,40,9,7
12198,51,13,7
12199,33,10,7
12200,46,11,7
12201,49,8,7
12202,38,12,7
12203,49,15,7
12204,62,14,7
12205,38,9,7
12206,11,8,7
12207,18,13,7
12208,55,14,7
12209,53,8,7
12210,49,14,7
12211,40,13,7
12212,51,13,7
12213,29,10,7
12214,38,8,7
12215,33,12,7
12216,46,12,7
12217,42,12,7
12218,49,6,7
12219,47,6,7
12220,44,10,7
12221,41,9,7
12222,48,10,7
12223,59,11,7
12224,48,10,7
12225,55,16,7
12226,47,11,7
12227,55,11,7
12228,54,14,7
12229,40,16,7
12230,51,12,7
12231,42,9,7
12232,46,11,7
12233,51,12,7
12234,41,14,7
12235,15,4,7
12236,48,15,7
12237,41,14,7
12238,40,11,7
12239,38,11,7
12240,48,11,7
12241,57,11,7
12242,32,15,7
12243,42,10,7
12244,47,10,7
12245,39,8,7
12246,44,13,7
12247,43,3,7
12248,55,9,7
12249,26,6,7
12250,56,11,7
12251,45,11,7
12252,22,10,7
12253,48,10,7
12254,45,8,7
12255,41,10,7
12256,36,10,7
12257,52,12,7
12258,46,4,7
12259,41,10,7
12260,46,16,7
12261,54,9,7
12262,48,15,7
12263,49,12,7
12264,53,16,7
12265,43,6,7
12266,49,11,7
12267,50,10,7
12268,43,4,7
12269,32,10,7
12270,12,10,7
12271,50,10,7
12272,48,13,7
12273,47,10,7
12274,43,11,7
12275,46,11,7
12276,25,14,7
12277,40,10,7
12278,49,13,7
12279,49,10,7
12280,50,10,7
12281,39,10,7
12282,44,10,7
12283,45,11,7
12284,36,3,6
